Rank,Team,Location,YTD,TOTAL
306.,Wilson/de Jong,British Columbia,1.1,1.1
307.,Seitzhanova/Nadirbayev,Kazakhstan,1.1,1.1
308.,Regza/Regza,Latvia,1.1,1.1
309.,Chen/Chen,Jamaica,1.1,1.1
310.,Zacher/Guentzel,Minnesota,1.1,1.1
311.,Avena/Avotins,Latvia,1.1,1.1
312.,Biesecker/Macomber,Colorado,1.1,1.1
313.,Yavarow/Tuma,Minnesota,1.1,1.1
314.,Paquette/Hunt,Ontario,1.1,1.1
315.,Digiglio/Rajala,Northern Ontario,1.1,1.1
316.,Tanguay/Robichaud,Quebec,1.1,1.1
317.,O'Hara/Strouse,Alaska,0.9,0.9
318.,Benson/Jackson,Michigan,0.9,0.9
319.,Wong/St-Laurent,Ontario,0.9,0.9
320.,Triolo/Sanders,Washington,0.9,0.9
321.,Bowman/Bowman,Ontario,0.9,0.9
322.,Johnston/Harrison,Ontario,0.9,0.9
323.,Hamilton/Peterson,Ohio,0.8,0.8
324.,Allison/Allison,Missouri,0.8,0.8
325.,Hamilton/Peterson,Ohio,0.8,0.8
326.,Popowich/Gordon,Saskatchewan,0.8,0.8
327.,Kiss/Keri,Hungary,0.8,0.8
328.,Gerbaulet/Caie,Quebec,0.8,0.8
329.,Carlson/Curtis,Alabama,0.8,0.8
330.,Shepherd-Spurgeon/Walker,Jamaica,0.8,0.8
331.,Ratte/Ratte,Quebec,0.8,0.8
332.,Theriault/Beland,Quebec,0.8,0.8
333.,Skiffington/MacIsaac,Saskatchewan,0.8,0.8
334.,Huiskamp/Van Vlaenderen,Belgium,0.8,0.8
335.,Emberley/McMillan,Saskatchewan,0.8,0.8
336.,Artemova/Trrevisiol,Germany,0.8,0.8
337.,Lo Deserto/Colli,Italy,0.8,0.8
338.,Masse/Doston,Quebec,0.8,0.8
339.,Legler/Bellavance,Quebec,0.8,0.8
340.,Romei/Gonin,Italy,0.8,0.8
341.,Deck/Deck,Saskatchewan,0.8,0.8
342.,Grande/Ribotta,Italy,0.8,0.8
343.,Hollands/Strack,Minnesota,0.8,0.8
344.,Boboc/Coliban,Romania,0.8,0.8
345.,Hoag/Gordon,Saskatchewan,0.8,0.8
346.,Stewart/Axelsson,Illinois,0.8,0.8
347.,Alaqel/Alaqel,Saudi Arabia,0.8,0.8
348.,Durant/Attard,Ontario,0.8,0.8
349.,Perreault/Labbe,Quebec,0.8,0.8
350.,Humphries/Maves,Ontario,0.8,0.8
351.,Frysz/Pasierbek,Poland,0.8,0.8
352.,Wilson/Horvath,British Columbia,0.7,0.7
353.,McKenzie/Palanuik,New Zealand,0.6,0.6
354.,Cantin/Morissette,Quebec,0.6,0.6
355.,Abdulateef/Alkandari,Turkiye,0.6,0.6
356.,Sundberg/Yseus,Sweden,0.6,0.6
357.,Russell/Sargon,New Zealand,0.6,0.6
358.,Lerlova/Havlena,Czechia,0.6,0.6
359.,Blandford/Blandford,Alberta,0.6,0.6
360.,Calcutt/Kenlan,North Carolina,0.6,0.6
361.,Franchuk/Taylor,Alberta,0.6,0.6
362.,Hafeli/Kopytko,British Columbia,0.6,0.6
363.,Sitts/Holmes,Ontario,0.6,0.6
364.,Andersson/Granbom,Sweden,0.6,0.6
365.,Neznalova/Neznal,Czechia,0.6,0.6
366.,Asanbaeva/Abykeev,Kyrgystan,0.6,0.6
367.,Buckingham/Jacobs,Wisconsin,0.4,0.4
368.,Todd/Helmeczi,Saskatchewan,0.4,0.4
369.,Roy/Roy,Quebec,0.4,0.4
370.,Jeske/Veidemanis,Latvia,0.4,0.4
371.,Maskiewich/Robillard,British Columbia,0.4,0.4
372.,Rugg/Parenteau,Saskatchewan,0.4,0.4
373.,Caron/d'Amboise,Quebec,0.4,0.4
374.,Good/Guy,Washington,0.4,0.4
375.,Simpson/Derksen,Saskatchewan,0.4,0.4
376.,Ponzio/Ponzio,Minnesota,0.4,0.4
377.,Runing/Harvey,Minnesota,0.4,0.4
378.,Lee/Barclay,Massachusetts,0.4,0.4
379.,Shah/Howells,California,0.4,0.4
380.,Williams/Straub,Tennessee,0.4,0.4
381.,Roessler/Gebert,Wisconsin,0.4,0.4
382.,Bukurak/Bukurak,Saskatchewan,0.4,0.4
383.,Thornborough/Larence,British Columbia,0.4,0.4
384.,Horsman/Despins,Minnesota,0.4,0.4
385.,Perez Ara/Jimenez,Spain,0.4,0.4
386.,Bruneau/Michaleski,Manitoba,0.4,0.4
387.,Tellier/Assad,Ontario,0.3,0.3
388.,McIntosh/Durau,British Columbia,0.2,0.2
389.,Torralba Viela/Sanguesa,Spain,0.2,0.2
390.,Claesson/Almeling,Sweden,0.2,0.2
391.,Rodgers/Rodgers,North Carolina,0.2,0.2
392.,Ramkissoon/Singh,Guyana,0.2,0.2
393.,Ahrenberg/Saario,Finland,0.2,0.2
394.,Hashi/Woods,Nigeria,0.2,0.2
395.,Dunphy/Perlson,Ohio,0.2,0.2
396.,McNary/Granger,Ohio,0.2,0.2
397.,Neilson/Nevill,New Zealand,0.2,0.2
398.,Bong/Pitts,New Zealand,0.2,0.2
399.,Jones/Imes,Ohio,0.2,0.2
400.,Erdos/Ainsley,British Columbia,0.2,0.2
401.,Adams/Connolly,,0.2,0.2
402.,MacCallum/Perlson,Minnesota,0.1,0.1
403.,MacCallum/Perlson,Ohio,0.1,0.1
404.,Stener/Bergman,Sweden,0.1,0.1
405.,Vilandt/Jensen,Denmark,0.0,0.0
406.,Linde/Redlihs,Latvia,0.0,0.0
407.,Coates/Coates,North Carolina,0.0,0.0
408.,Olivan/Mingorance,Spain,0.0,0.0
409.,De Souza Campos/Ribeiro,Brazil,0.0,0.0
410.,Thomson/Thomson,Scotland,0.0,0.0
411.,Lee/Kim,Korea,0.0,0.0
412.,Fitzgerald/McPherson,Nova Scotia,0.0,0.0
413.,Myran/Svorkmo-Lundberg,Norway,0.0,0.0
414.,Ganbat/Bulgankhuu,Mongolia,0.0,0.0
415.,Kang/Park,Korea,0.0,0.0
416.,Baudysova/Jurik,Czechia,0.0,0.0
417.,Kim/Lee,Korea,0.0,0.0
418.,Riecke/Metty,Michigan,0.0,0.0
419.,Weddro/Gudovski,Estonia,0.0,0.0
420.,Huerlimann/Huerlimann,Switzerland,0.0,0.0
421.,Al-Abdulla/Alyafei,Qatar,0.0,0.0
422.,Higdon/Higdon,British Columbia,0.0,0.0
423.,White/White,Prince Edward Island,0.0,0.0
424.,Madisson/Kukner,Estonia,0.0,0.0
425.,Guilbault/Fenech,Ontario,0.0,0.0
426.,Rychiger/Gloor,Switzerland,0.0,0.0
427.,Wood/Falco,Colorado,0.0,0.0
428.,Artichuk/Purcell,Nova Scotia,0.0,0.0
429.,Forster/Forster,Ontario,0.0,0.0
430.,Hoiholt-Vagsnes/Hoiholt-Vagsnes,Norway,0.0,0.0
431.,Jelinkova/Mihola,Czechia,0.0,0.0
432.,Karro/Vall,Estonia,0.0,0.0
433.,Berset/Hoesli,Switzerland,0.0,0.0
434.,Kim/Kim,Korea,0.0,0.0
435.,Caouette/Asselin,Quebec,0.0,0.0
436.,Miura/Sasaki,Japan,0.0,0.0
437.,Siciliano/Williams,Yukon,0.0,0.0
438.,Seol/Kim,Korea,0.0,0.0
439.,Yang/Kim,Korea,0.0,0.0
440.,Maynard/Sussman,Ohio,0.0,0.0
441.,Stopera/Stopera,New York,0.0,0.0
442.,Novikova/Jakobson,Estonia,0.0,0.0
443.,Horakova/Horak,Czechia,0.0,0.0
444.,Jo/Cho,Korea,0.0,0.0
445.,Aspeli/Aspeli,Norway,0.0,0.0
446.,Remeshylo/Derksen,Saskatchewan,0.0,0.0
447.,Fortier/Beauchemin,Quebec,0.0,0.0
448.,Ahn/Kim,Korea,0.0,0.0
449.,Walsh/Donnelly,Ontario,0.0,0.0
450.,Loughlin/Koch,Illinois,0.0,0.0
451.,Wojtowicz/Guminski,Poland,0.0,0.0
452.,Magnusson/Jarrett,Colorado,0.0,0.0
453.,Zemmelink/Mulima,Ontario,0.0,0.0
454.,McMillan/McCabe,Scotland,0.0,0.0
455.,Shannon/Whittmire,Alberta,0.0,0.0
456.,Blackburn/Fortin,Quebec,0.0,0.0
457.,Katz/Katz,Utah,0.0,0.0
458.,Hale/Baker,Manitoba,0.0,0.0
459.,Sachkiw/Jacques,Alberta,0.0,0.0
460.,Hauser/Sommervold,Norway,0.0,0.0
461.,Pettersen/Persokrud,Norway,0.0,0.0
462.,Meldahl/Nyberg,Sweden,0.0,0.0
463.,Sorenson/Sorenson,Ohio,0.0,0.0
464.,Kim/Kim,Korea,0.0,0.0
465.,Brockie/Canfield,Tennessee,0.0,0.0
466.,Kim/Lee,Korea,0.0,0.0
467.,Schack/Thune,Denmark,0.0,0.0
468.,Shim/Shim,Korea,0.0,0.0
469.,Chang/Goldbeck,Denmark,0.0,0.0
470.,Muhmenthaler/Iseli,Switzerland,0.0,0.0
471.,Tuck/Tuck Jr.,Ontario,0.0,0.0
472.,Les/Jones,British Columbia,0.0,0.0
473.,Fenykova/Votava,Czechia,0.0,0.0
474.,Lott/Inglis,Ontario,0.0,0.0
475.,Croisier/Deschene,Ontario,0.0,0.0
476.,Taylor/Taylor,British Columbia,0.0,0.0
477.,Lee/Kim,Korea,0.0,0.0
478.,Marchand/Brassard,Quebec,0.0,0.0
479.,Thurlow/Dobson,New Zealand,0.0,0.0
480.,Berg/Simon,Oregon,0.0,0.0
481.,Yang/Lee,Korea,0.0,0.0
482.,Mariano/Hester,Washington,0.0,0.0
483.,Kang/Moon,Korea,0.0,0.0
484.,Roy/Munroe,Quebec,0.0,0.0
485.,Whitbread/Kiist,Alberta,0.0,0.0
486.,MacNutt/Abraham,Nova Scotia,0.0,0.0
487.,Gill/Gill,Ontario,0.0,0.0
488.,Schmiemann/Ginter,Alberta,0.0,0.0
489.,Shimba/Kato,Japan,0.0,0.0
490.,Kim/Park,Korea,0.0,0.0
491.,Cho/Cho,Texas,0.0,0.0
492.,Myketyn-Driscoll/Saccary,New Brunswick,0.0,0.0
493.,Stevens/Weagle,Nova Scotia,0.0,0.0
494.,Middaugh/Malcolmson,Ontario,0.0,0.0
495.,Kim/Yoo,Korea,0.0,0.0
496.,Campbell/Carr,New Brunswick,0.0,0.0
497.,Ali/Narain,Guyana,0.0,0.0
498.,Jefferies/Day,New Zealand,0.0,0.0
499.,Tammes/Lill,Estonia,0.0,0.0
500.,Kokkonen/Kokkonen,Finland,0.0,0.0
501.,Collins/Espe,Ohio,0.0,0.0
502.,Momsen/Akimoto,,0.0,0.0
503.,Carmody/Jeffrey,Nova Scotia,0.0,0.0
504.,Smith/Elliott,New Brunswick,0.0,0.0
505.,Kim/Jeong,Korea,0.0,0.0
506.,Nordbye/Hostmaelingen,Norway,0.0,0.0
507.,Legault/Janidlo,Quebec,0.0,0.0
508.,Lindstrom/Lundberg,Finland,0.0,0.0
509.,Forbregd/Harstad,Norway,0.0,0.0
510.,Pretty/Pretty,Ontario,0.0,0.0
511.,Volfova/Valek,Czechia,0.0,0.0
512.,Abernathy/McNamara,New Brunswick,0.0,0.0
513.,Devaux/Devaux,Switzerland,0.0,0.0
514.,Palmer/Steinhilber,Ohio,0.0,0.0
515.,Teranishi/Siwicki,Manitoba,0.0,0.0
516.,Lee/Brady,Missouri,0.0,0.0
517.,Cave/King,Ontario,0.0,0.0
518.,Morrison/Morton,,0.0,0.0
