Rank,Team,Location,YTD,TOTAL
518.,Ahn/Kim,Korea,0.0,0.0
519.,Nyboe/Jurlander,Denmark,0.0,0.0
520.,Collins/Espe,Ohio,0.0,0.0
521.,Yang/Lee,Korea,0.0,0.0
522.,Devaux/Devaux,Switzerland,0.0,0.0
523.,Brockie/Canfield,Tennessee,0.0,0.0
524.,Kokkonen/Kokkonen,Finland,0.0,0.0
525.,Cho/Cho,Texas,0.0,0.0
526.,Walsh/Donnelly,Ontario,0.0,0.0
527.,Momsen/Akimoto,,0.0,0.0
528.,Cave/King,Ontario,0.0,0.0
529.,Ahn/Park,Korea,0.0,0.0
530.,Jo/Cho,Korea,0.0,0.0
531.,Thomson/Thomson,Scotland,0.0,0.0
532.,Katz/Katz,Utah,0.0,0.0
533.,Kim/Kim,Korea,0.0,0.0
534.,Whitbread/Kiist,Alberta,0.0,0.0
535.,Conley/Sepulveda,,0.0,0.0
536.,Olivan/Mingorance,Spain,0.0,0.0
537.,Asanbaeva/Abykeev,Kyrgystan,0.0,0.0
538.,Maynard/Sussman,Ohio,0.0,0.0
539.,Smith/Small,Ontario,0.0,0.0
540.,Park/Kim,Korea,0.0,0.0
541.,Baudysova/Jurik,Czechia,0.0,0.0
542.,Kim/Park,Korea,0.0,0.0
543.,Kiiskinen/Kiiskinen,Finland,0.0,0.0
544.,De Souza Campos/Ribeiro,Brazil,0.0,0.0
545.,Wojtowicz/Guminski,Poland,0.0,0.0
546.,Gudereit/Gudereit,Saskatchewan,0.0,0.0
547.,Shim/Shim,Korea,0.0,0.0
548.,Lindstrom/Lundberg,Finland,0.0,0.0
549.,Lee/Kim,Korea,0.0,0.0
550.,Lee/Kim,Korea,0.0,0.0
